battery_id,policy,cycle_life,cycle,IR,QCharge,QDischarge,Tavg,Tmax,Tmin,chargetime
101,80%)-3.6C,663,67.0,0.017149597,1.0165429,1.0165471,32.535695099715134,37.545452,30.195286,13.340700000000167
101,80%)-3.6C,663,68.0,0.017176464,1.0154436,1.0154967,32.01974117248261,35.893799,28.364618,13.42660833333357
101,80%)-3.6C,663,69.0,0.017264109,1.0148224,1.014851,31.677516543052793,36.26017,29.405441,13.341394999999709
101,80%)-3.6C,663,70.0,0.017081371,1.0138125,1.0150933,32.57945736774816,36.923393,30.324158,13.427058333333116
101,80%)-3.6C,663,71.0,0.017082078,1.015396,1.0153847,32.81350482500002,37.431412,29.128647,13.341645000000426
101,80%)-3.6C,663,72.0,0.017443802,1.0150898,1.0138525,31.198355855660278,35.942741,28.612251,13.425788333332942
101,80%)-3.6C,663,73.0,0.017162401,1.0154582,1.0154912,32.2491760404234,36.953674,29.680134,13.341353333333002
101,80%)-3.6C,663,74.0,0.017016409,1.0146326,1.0147175,32.582809830574504,36.947201,29.393772,13.341141666666468
101,80%)-3.6C,663,75.0,0.016764514,1.0127447,1.0139982,31.53724526185769,35.298687,28.122618,13.442738333333303
101,80%)-3.6C,663,76.0,0.017366275,1.0142808,1.0144352,31.783343816955643,36.569881,29.009319,13.340850000000016
101,80%)-3.6C,663,77.0,0.016939532,1.0145872,1.0122176,32.17558391117476,35.797596,29.585869,13.3418233333335
101,80%)-3.6C,663,78.0,0.017125066,1.0145143,1.0146153,32.45647098155335,36.925385,30.493841,13.340649999999732
101,80%)-3.6C,663,79.0,0.017527502,1.0136803,1.0136393,31.000131116809094,35.979004,28.047668,13.425726666666742
101,80%)-3.6C,663,80.0,0.017246891,1.0136336,1.0137149,32.0816870019231,36.614697,29.193001,13.340173333333222
101,80%)-3.6C,663,81.0,0.017016828,1.0142781,1.0144309,31.98654584289745,36.028519,29.497959,13.340786666666585
101,80%)-3.6C,663,82.0,0.017311258,1.0129765,1.0119208,31.250739750470775,35.101128,27.832865,13.341901666666672
101,80%)-3.6C,663,83.0,0.017280819,1.0134009,1.013641,31.85597090038312,36.68932,29.129478,13.34234666666695
101,80%)-3.6C,663,84.0,0.017005118,1.0127591,1.0066875,32.34051600198611,36.277798,29.251619,13.341191666666418
101,80%)-3.6C,663,85.0,0.016848186,1.0134312,1.0134528,31.76214923376623,34.857819,28.872288,13.425536666666934
101,80%)-3.6C,663,86.0,0.017566843,1.0093628,1.0128262,31.264601403720892,36.471443,28.631315,13.391463333333377
101,80%)-3.6C,663,87.0,0.017107869,1.0098594,1.012002,32.20046879198479,36.383072,29.676001,13.393453333332824
101,80%)-3.6C,663,88.0,0.017097095,1.0122235,1.0123681,32.441486610619464,36.693405,29.695576,13.341784999999799
101,80%)-3.6C,663,89.0,0.017293656,1.0112818,1.0114181,31.293106360544215,35.501328,28.246887,13.426826666667088
101,80%)-3.6C,663,90.0,0.017293172,1.0118765,1.0119542,31.808522606476913,36.677307,28.905884,13.341525000000063
101,80%)-3.6C,663,91.0,0.016977627,1.011779,1.0117642,31.83477036116502,34.704155,28.92498,13.341080000000268
101,80%)-3.6C,663,92.0,0.017002139,1.0115166,1.011938,31.64935543755961,35.201515,29.024813,13.426228333333468
101,80%)-3.6C,663,93.0,0.017629202,1.0078334,1.0114863,31.212124043186186,36.193783,29.07872,13.391113333333244
101,80%)-3.6C,663,94.0,0.017206576,1.0112888,1.011644,32.18997183852143,36.774113,29.353939,13.34164166666645
101,80%)-3.6C,663,95.0,0.017041771,1.0113173,1.0114583,32.31248482544372,36.200134,29.714926,13.34196000000035
101,80%)-3.6C,663,96.0,0.017560311,1.0104916,1.0106199,31.112771777450956,35.723171,28.168182,13.340739999999641
101,80%)-3.6C,663,97.0,0.017234441,1.0109277,1.011068,31.606990656759383,36.003395,29.057533,13.342878333333648
101,80%)-3.6C,663,98.0,0.017244237,1.0069122,1.0115182,32.17986651364525,37.118591,29.676901,13.408258333333652
101,80%)-3.6C,663,99.0,0.017265782,1.0107995,1.0109721,31.512139961051606,35.085258,27.836693,13.341114999999991
101,80%)-3.6C,663,100.0,0.017381825,1.0104268,1.0105121,31.485163164193793,36.246403,29.260981,13.341445000000142
101,80%)-3.6C,663,101.0,0.017129544,1.0107408,1.0072365,32.4312642873786,36.627056,30.10804,13.341340000000006
101,80%)-3.6C,663,102.0,0.017101992,1.0105599,1.0105875,32.61719831831541,36.954361,29.991568,13.425774999999947
101,80%)-3.6C,663,103.0,0.017566442,1.0084525,1.009551,31.305623606118534,36.028957,28.322584,13.44278
101,80%)-3.6C,663,104.0,0.017144505,1.0067303,1.0101733,32.2145517440477,36.633057,29.95507,13.391659999999995
101,80%)-3.6C,663,105.0,0.0171226,1.009776,1.0098952,32.717625481589124,37.434196,29.47624,13.341199999999995
101,80%)-3.6C,663,106.0,0.01684365,1.0091858,1.0091305,31.75919693762372,34.905731,28.110094,13.425880000000022
101,80%)-3.6C,663,107.0,0.017468981,1.0093797,1.0080543,31.52937245214843,36.489166,29.644899,13.34090499999999
101,80%)-3.6C,663,108.0,0.01712979,1.0069841,1.0092908,32.44226037306202,36.780476,29.681732,13.374148333333324
101,80%)-3.6C,663,109.0,0.017112192,1.0081148,1.0089262,32.46939687328092,36.882034,30.092916,13.341316666666655
101,80%)-3.6C,663,110.0,0.017623698,1.008315,1.0084106,31.24122339714286,35.845379,28.003529,13.425886666666702
101,80%)-3.6C,663,111.0,0.017092541,1.0085303,1.0085999,32.26655498316832,36.74831,29.427341,13.341019999999965
101,80%)-3.6C,663,112.0,0.017001232,1.0082282,1.0071188,32.49299344197783,36.243416,29.782612,13.426200000000001
101,80%)-3.6C,663,113.0,0.016943915,1.0081551,1.0081844,31.878985847424715,35.994324,29.654436,13.425745000000036
101,80%)-3.6C,663,114.0,0.017483491,1.0076969,1.0081238,31.566458724735238,36.080452,28.49814,13.337581666666665
101,80%)-3.6C,663,115.0,0.017117973,1.0074637,1.0051038,32.209584012845895,36.144978,29.978567,13.425644999999955
101,80%)-3.6C,663,116.0,0.017293504,1.0082656,1.0082181,32.534337665380896,37.617641,29.827625,13.340314999999949
101,80%)-3.6C,663,117.0,0.017534679,1.0067774,1.0040541,31.411098581673325,35.57386,28.05674,13.34150499999996
101,80%)-3.6C,663,118.0,0.017212894,1.0069976,1.0070792,32.162635971999975,36.272522,30.209759,13.425021666666726
101,80%)-3.6C,663,119.0,0.0172791,1.0065365,1.0076938,32.524040585066196,37.53228,29.490238,13.441874999999952
101,80%)-3.6C,663,120.0,0.01707905,1.0061882,1.0061746,31.79949119057375,35.256954,28.461618,13.424459999999938
101,80%)-3.6C,663,121.0,0.017457638,1.0067533,1.0067908,31.36921885783367,36.477207,28.609837,13.42601999999994
101,80%)-3.6C,663,122.0,0.017216815,1.0066214,1.0041287,32.06786724342741,36.317337,29.224709,13.42558333333339
101,80%)-3.6C,663,123.0,0.017189618,1.0027384,1.0071229,32.09403452833811,36.120529,30.259539,13.408015000000038
101,80%)-3.6C,663,124.0,0.017636131,1.0063175,1.0064111,31.319969872502472,36.221329,28.147829,13.426113333333342
101,80%)-3.6C,663,125.0,0.017187184,1.0055798,1.0057813,32.066928382000064,36.511192,29.291407,13.426398333333175
101,80%)-3.6C,663,126.0,0.016952051,1.0065918,1.0068935,32.3785504413408,35.654068,29.881607,13.342374999999931
101,80%)-3.6C,663,127.0,0.017302014,1.0063007,1.0062822,32.076755186407794,35.732075,29.996183,13.426563333333373
101,80%)-3.6C,663,128.0,0.017451799,1.005794,1.0058546,31.566376519845182,36.210079,29.109276,13.425946666666762
101,80%)-3.6C,663,129.0,0.017107131,1.0060425,1.0060986,32.27081059827419,36.480549,30.082758,13.340531666666841
101,80%)-3.6C,663,130.0,0.017401019,0.9993934,1.0061632,32.76499462962959,38.18,29.528572,13.44285333333343
101,80%)-3.6C,663,131.0,0.017455468,1.0047183,1.0046505,31.69796172861357,35.742989,28.096104,13.425148333333345
101,80%)-3.6C,663,132.0,0.01716847,1.0045861,1.0046849,32.14649335593222,36.226738,30.174866,13.341583333333498
101,80%)-3.6C,663,133.0,0.017317487,1.0052925,1.0004624,32.58266262524267,37.56369,29.893507,13.34107500000003
101,80%)-3.6C,663,134.0,0.01743654,1.0047666,1.0047064,31.817555810515834,35.719406,28.238947,13.343078333333445
101,80%)-3.6C,663,135.0,0.017524302,1.004204,1.0041739,31.445799633045162,36.446503,28.788261,13.341520000000067
101,80%)-3.6C,663,136.0,0.01716396,1.0046068,1.0046271,32.39636828375729,36.90155,29.672432,13.341024999999838
101,80%)-3.6C,663,137.0,0.017132509,1.0034515,1.0041564,32.62177200802411,36.831299,29.648098,13.42597666666649
101,80%)-3.6C,663,138.0,0.017515047,1.0028853,1.0028373,31.381984944556507,35.890228,28.728483,13.34145499999989
101,80%)-3.6C,663,139.0,0.0173584,1.0035218,1.0036579,32.11051784818798,36.462357,29.310467,13.34226666666679
101,80%)-3.6C,663,140.0,0.017093627,1.0019966,1.0024526,32.209924558282204,36.512379,29.015522,13.342579999999968
101,80%)-3.6C,663,141.0,0.016934007,1.0038598,1.0039004,31.84896895561854,34.880695,29.161335,13.34073166666664
101,80%)-3.6C,663,142.0,0.017653083,1.0031509,0.99723423,31.466756361986597,36.610039,28.313925,13.42526666666672
101,80%)-3.6C,663,143.0,0.016970767,1.0024099,1.0000827,32.25886286119553,35.980698,29.333241,13.425855000000107
101,80%)-3.6C,663,144.0,0.017054208,1.0035738,1.0036266,32.05693272269705,35.862225,29.500898,13.341099999999763
101,80%)-3.6C,663,145.0,0.017648533,1.002336,1.0024319,31.53037401547384,36.01561,28.205894,13.341203333333153
101,80%)-3.6C,663,146.0,0.017289843,1.000838,1.0020447,32.104537529588804,36.608727,29.442209,13.358729999999923
101,80%)-3.6C,663,147.0,0.017111665,1.0016795,0.99959368,32.31323949653126,36.128334,29.562914,13.425638333333335
101,80%)-3.6C,663,148.0,0.017060867,1.0009598,1.0010325,32.19912620569623,34.810757,30.228224,13.425816666666652
101,80%)-3.6C,663,149.0,0.017688572,1.0005517,1.0005679,31.378372444444416,36.549011,28.369717,13.340263333333617
101,80%)-3.6C,663,150.0,0.017224064,0.99535322,1.0009222,32.247377798192815,36.783409,29.229927,13.424535000000226
101,80%)-3.6C,663,151.0,0.0171252,1.0018679,1.0018597,31.951862894139822,35.869919,29.191107,13.4257733333332
101,80%)-3.6C,663,152.0,0.017365472,0.99987024,0.99744982,31.55493778821183,35.117744,28.314117,13.341038333333078
101,80%)-3.6C,663,153.0,0.017391767,1.0009242,1.0008701,31.4888392585366,36.293159,29.332251,13.341191666666418
101,80%)-3.6C,663,154.0,0.017408077,1.0011897,1.0010804,32.27616226628348,36.902615,29.520756,13.425498333333234
101,80%)-3.6C,663,155.0,0.017153511,0.9986608,1.0007551,32.256925168451815,36.115341,28.92688,13.372486666666616
101,80%)-3.6C,663,156.0,0.017498937,0.99897945,1.0000935,31.178813097022093,36.485542,28.497261,13.357551666666405
101,80%)-3.6C,663,157.0,0.017380442,1.0004292,1.0008115,32.49825222912624,37.489986,29.580027,13.425616666666853
101,80%)-3.6C,663,158.0,0.017067598,1.0003486,1.0003148,32.72245525630682,37.217468,29.029387,13.341269999999591
101,80%)-3.6C,663,159.0,0.016793571,0.99935734,0.99934685,31.71220526440333,35.445873,28.263849,13.342748333333294
101,80%)-3.6C,663,160.0,0.017430805,0.99868315,0.99986279,31.915745833333364,36.803661,30.036398,13.358339999999831
101,80%)-3.6C,663,161.0,0.017342249,0.99928755,0.9997524,32.66605417664378,37.985062,29.294794,13.34088166666673
101,80%)-3.6C,663,162.0,0.017221028,0.99920881,0.99926805,32.448670339051446,37.789165,28.095163,13.341108333333008
101,80%)-3.6C,663,163.0,0.017524231,0.99878013,0.99873924,31.036142233584542,35.597332,28.204977,13.341053333333305
101,80%)-3.6C,663,164.0,0.017370641,0.99902147,0.99783379,32.09265487857143,36.714291,29.553741,13.426113333333342
101,80%)-3.6C,663,165.0,0.017192639,0.99878991,0.99879944,32.30166769658538,36.436733,29.510109,13.426938333333236
101,80%)-3.6C,663,166.0,0.017039087,0.99723577,0.99789757,31.581594327363153,35.57299,28.080444,13.341206666666645
101,80%)-3.6C,663,167.0,0.017462866,0.99813807,0.99815124,31.846011050632868,36.410709,29.540379,13.426720000000206
101,80%)-3.6C,663,168.0,0.017275445,0.99797738,0.99806029,32.334811331987886,36.679012,29.815489,13.426410000000033
101,80%)-3.6C,663,169.0,0.017293001,0.99772722,0.99766552,32.44778328769838,37.164837,29.136204,13.425720000000243
101,80%)-3.6C,663,170.0,0.017587399,0.99247032,0.99727309,31.287888021825424,36.0242,28.806005,13.531909999999819
101,80%)-3.6C,663,171.0,0.017304244,0.99429613,0.99763399,32.200575705818956,36.742283,29.507614,13.390678333332955
101,80%)-3.6C,663,172.0,0.017152719,0.99657601,0.99681652,32.30513071400004,36.113998,29.596949,13.34141666666692
101,80%)-3.6C,663,173.0,0.017172642,0.99687129,0.99444652,31.817884653359286,35.849079,28.530489,13.425348333333385
101,80%)-3.6C,663,174.0,0.017447855,0.99609923,0.99605775,31.873864595317745,36.246361,29.351074,14.342371666666683
101,80%)-3.6C,663,175.0,0.017122982,0.99640942,0.9963147,31.991626066666694,35.303238,29.433838,13.424838333333415
101,80%)-3.6C,663,176.0,0.017470604,0.996494,0.99648488,32.21247456183059,37.861198,29.363657,13.425979999999981
101,80%)-3.6C,663,177.0,0.017723296,0.99507093,0.99545807,31.345265963355885,35.856579,27.646921,13.45659500000038
101,80%)-3.6C,663,178.0,0.017215353,0.99567425,0.99579167,32.07072012755599,36.319107,29.461586,13.341200000000148
101,80%)-3.6C,663,179.0,0.017265718,0.99563348,0.99502516,32.39086890828402,36.668594,29.982761,13.426216666666733
101,80%)-3.6C,663,180.0,0.017270839,0.99533153,0.99181348,32.16273200000002,36.103058,29.716311,13.340886666666483
101,80%)-3.6C,663,181.0,0.017662631,0.99173486,0.99546164,31.421214261790254,35.942932,28.82633,13.51985833333359
101,80%)-3.6C,663,182.0,0.017263502,0.99127132,0.99576896,32.15349549525813,36.551239,29.758692,14.409004999999889
101,80%)-3.6C,663,183.0,0.017644592,0.99256462,0.99412346,32.22703418679052,37.295013,28.925173,13.585711666666612
101,80%)-3.6C,663,184.0,0.017526308,0.99485809,0.99487811,31.560156311850335,35.920559,29.152319,13.341688333333392
101,80%)-3.6C,663,185.0,0.017334048,0.99490833,0.99496239,32.36812527252744,37.218582,29.333864,14.342188333333374
101,80%)-3.6C,663,186.0,0.017130814,0.99420971,0.99427974,32.47613537250998,36.885128,29.056898,13.425715000000006
101,80%)-3.6C,663,187.0,0.016933702,0.99345779,0.99358433,31.747477088693962,35.04232,28.480568,13.42571333333326
101,80%)-3.6C,663,188.0,0.017763382,0.99276161,0.99208653,31.397068133534127,36.846127,28.507101,13.56385500000033
101,80%)-3.6C,663,189.0,0.017251497,0.99345618,0.9935376,32.2393497236404,36.472607,29.364826,14.341751666666338
101,80%)-3.6C,663,190.0,0.017079698,0.99295282,0.99298441,32.20996264128261,35.538353,29.486423,13.341331666666763
101,80%)-3.6C,663,191.0,0.017211163,0.99265122,0.99271309,31.457193847826083,35.653858,28.55566,13.342163333333641
101,80%)-3.6C,663,192.0,0.01749515,0.99253017,0.99275571,31.902055128542553,36.507473,29.546007,13.533758333333147
101,80%)-3.6C,663,193.0,0.017190976,0.99269307,0.99274832,32.39510808159201,36.668587,29.608849,13.425443333333048
101,80%)-3.6C,663,194.0,0.017150806,0.99266088,0.99267232,32.37995580176646,35.787357,30.28499,13.425696666666772
101,80%)-3.6C,663,195.0,0.01769462,0.99061376,0.99191099,31.064233074999997,35.834991,28.678005,13.474276666667235
101,80%)-3.6C,663,196.0,0.017414641,0.99166167,0.99183387,32.083041660160724,36.797981,29.201132,13.340913333333447
101,80%)-3.6C,663,197.0,0.017238932,0.99110585,0.99118376,32.675966807517064,36.755539,29.997454,14.342513333333773
101,80%)-3.6C,663,198.0,0.017198229,0.99136925,0.99143147,31.746284595999988,35.586227,28.143452,13.341425000000163
101,80%)-3.6C,663,199.0,0.017573599,0.9901731,0.9906069,31.58444516994816,36.233479,29.216234,13.469311666666181
101,80%)-3.6C,663,200.0,0.017244723,0.99121493,0.99127656,32.195646083705356,36.078407,29.644989,14.342644999999902
101,80%)-3.6C,663,201.0,0.017485233,0.99113345,0.99121708,32.44996741338583,37.568771,30.013773,13.426161666666546
101,80%)-3.6C,663,202.0,0.017716786,0.98937476,0.98985058,31.33062828514053,35.463425,27.620392,13.582456666666742
101,80%)-3.6C,663,203.0,0.017343091,0.99029601,0.99036753,32.11717695986625,36.350502,30.010025,13.341176666666676
101,80%)-3.6C,663,204.0,0.017508069,0.98966986,0.99001557,32.603428245245226,37.35181,30.31426,13.467266666667031
101,80%)-3.6C,663,205.0,0.017424066,0.98989791,0.99015802,31.911741654112976,34.863136,28.57099,13.462249999999766
101,80%)-3.6C,663,206.0,0.01784865,0.98868799,0.9891482,31.446048659137585,36.379433,29.348816,13.540623333333254
101,80%)-3.6C,663,207.0,0.017248414,0.98949999,0.98954266,32.05702778270505,36.247223,28.944744,13.34124666666612
101,80%)-3.6C,663,208.0,0.017089505,0.98930502,0.98935419,31.75408681854433,34.759346,28.700577,13.426313333333626
101,80%)-3.6C,663,209.0,0.01759648,0.98787558,0.98808587,31.362253689655113,35.416477,28.546696,13.463973333333463
101,80%)-3.6C,663,210.0,0.017497551,0.98852968,0.98878169,31.764764529116412,36.468494,29.06806,13.472234999999637
101,80%)-3.6C,663,211.0,0.017283557,0.98871678,0.98872077,32.045495108258955,35.585785,29.519154,13.341560000000754
101,80%)-3.6C,663,212.0,0.017627165,0.98872691,0.98910844,31.958374948463806,36.05698,29.660917,13.538921666667253
101,80%)-3.6C,663,213.0,0.017662313,0.98792857,0.9883585,30.863647063872257,35.92239,28.213552,13.539718333332955
101,80%)-3.6C,663,214.0,0.017400851,0.98765063,0.98805439,32.420522928205166,36.839081,30.127604,13.541913333333408
101,80%)-3.6C,663,215.0,0.017390409,0.9881137,0.9885475,32.51148751084815,37.327229,29.13938,13.567814999999246
101,80%)-3.6C,663,216.0,0.017121246,0.98754436,0.98514915,31.67774073822559,35.783695,28.279318,13.340679999999702
101,80%)-3.6C,663,217.0,0.017581353,0.98709053,0.9875586,31.82286979476862,36.658466,29.278273,13.730526666667235
101,80%)-3.6C,663,218.0,0.01731867,0.98739171,0.98771691,32.35118801383401,36.662254,29.579693,13.452996666666392
101,80%)-3.6C,663,219.0,0.017019941,0.987297,0.98737991,32.73845739464889,36.582417,30.099154,14.343118333333404
101,80%)-3.6C,663,220.0,0.0176438,0.98615056,0.98646945,31.237579029382932,35.843769,27.731213,13.567128333332949
101,80%)-3.6C,663,221.0,0.017360266,0.98667228,0.98688895,32.11272968410663,36.296494,29.974085,13.477364999999796
101,80%)-3.6C,663,222.0,0.01738273,0.9864552,0.98687041,32.559230724852085,37.28307,29.854155,13.456984999999985
101,80%)-3.6C,663,223.0,0.017487165,0.98615396,0.9865278,31.955169472876147,35.517105,28.404802,13.56531833333332
101,80%)-3.6C,663,224.0,0.017619865,0.98512006,0.98564827,31.514485355102035,36.777416,28.903788,13.46549000000038
101,80%)-3.6C,663,225.0,0.017448662,0.98567718,0.98616183,32.4972671434263,37.429996,29.321682,13.551256666667177
101,80%)-3.6C,663,226.0,0.017342627,0.98489642,0.98542672,32.555598196300096,37.417702,28.873104,13.562616666666388
101,80%)-3.6C,663,227.0,0.017297799,0.98455846,0.9848538,31.184081513078425,35.386826,28.180145,13.457925000000008
101,80%)-3.6C,663,228.0,0.017659631,0.98482412,0.98528773,31.990805880000092,36.96106,29.17123,13.487561666666686
101,80%)-3.6C,663,229.0,0.017307114,0.98450398,0.98496467,32.146920818365274,36.378616,28.773304,13.487561666666686
101,80%)-3.6C,663,230.0,0.017193973,0.98538017,0.98543847,31.78733956309647,35.154907,29.192753,13.34144833333334
101,80%)-3.6C,663,231.0,0.017771142,0.98369384,0.98418069,31.301174075050657,36.467533,28.359793,13.474634999999989
101,80%)-3.6C,663,232.0,0.017363379,0.98448765,0.98503083,32.31309448758687,36.497734,29.559528,13.633569999999994
101,80%)-3.6C,663,233.0,0.017260248,0.98423612,0.9845922,32.37118889979762,35.912365,30.099482,13.539971666666649
101,80%)-3.6C,663,234.0,0.017543325,0.98312551,0.9835797,31.84121810134435,35.890495,28.064751,13.481955000000017
101,80%)-3.6C,663,235.0,0.017553747,0.98298526,0.98345953,31.77161931372549,36.039463,29.370342,13.468644999999984
101,80%)-3.6C,663,236.0,0.017304283,0.98390055,0.98432076,32.367323006972086,36.590515,30.122717,13.561794999999984
101,80%)-3.6C,663,237.0,0.017544083,0.98352504,0.98397166,32.64302665975109,37.82761,29.595779,13.549771666666675
101,80%)-3.6C,663,238.0,0.017741073,0.98286849,0.98326898,31.432520548355864,35.820541,28.21821,13.594195000000036
101,80%)-3.6C,663,239.0,0.017319592,0.98245209,0.98314393,32.23807067082031,36.482494,29.5954,13.473341666666663
101,80%)-3.6C,663,240.0,0.017397646,0.98266298,0.98303133,32.304800813333316,36.403584,30.116188,13.536424999999992
101,80%)-3.6C,663,241.0,0.017429799,0.98343712,0.98343706,32.07648812537315,35.664108,29.889118,13.430216666666698
101,80%)-3.6C,663,242.0,0.017729338,0.98207855,0.98242712,31.49751015650404,36.319328,28.428631,13.598113333333337
101,80%)-3.6C,663,243.0,0.017335776,0.9813323,0.98298365,31.96112518298713,35.591053,29.397131,13.482824999999988
101,80%)-3.6C,663,244.0,0.017490953,0.98226613,0.98309141,31.999243954857693,36.939476,29.854462,13.460728333333343
101,80%)-3.6C,663,245.0,0.017844643,0.98175561,0.98207051,31.503002419161618,35.887184,28.323994,13.498906666666638
101,80%)-3.6C,663,246.0,0.017440541,0.98170626,0.98217028,32.067033835493504,36.542095,29.742863,13.49665833333335
101,80%)-3.6C,663,247.0,0.017434739,0.98201835,0.98210955,32.55701707062435,36.715164,30.475775,13.430045000000003
101,80%)-3.6C,663,248.0,0.017564815,0.981902,0.98240119,32.434473280475764,36.586033,29.471958,13.467205000000103
101,80%)-3.6C,663,249.0,0.01757028,0.98009896,0.98087424,31.35009486881937,35.885658,28.832706,13.547678333333412
101,80%)-3.6C,663,250.0,0.017572705,0.98112583,0.98168236,32.278525345381524,37.338474,29.455374,13.473099999999977
101,80%)-3.6C,663,251.0,0.017363301,0.98033816,0.98088473,32.56328169605807,37.60841,28.608818,13.557640000000053
101,80%)-3.6C,663,252.0,0.017244365,0.98050719,0.98094827,31.616115529821112,35.490391,27.811035,13.468965000000026
101,80%)-3.6C,663,253.0,0.017590459,0.98020989,0.98072535,31.84519204776121,36.68079,29.630436,13.463103333333128
101,80%)-3.6C,663,254.0,0.0173399,0.97954434,0.98010612,32.6925217705088,36.832077,30.087105,13.544575000000139
101,80%)-3.6C,663,255.0,0.017285764,0.98042762,0.98101395,32.70878512388502,37.014164,29.910542,13.53683333333344
101,80%)-3.6C,663,256.0,0.017644238,0.9802357,0.98036736,31.510771128598776,36.206894,28.38036,13.522846666666494
101,80%)-3.6C,663,257.0,0.017033942,0.97627163,0.98016137,32.90217801026697,37.061905,29.590317,13.604139999999946
101,80%)-3.6C,663,258.0,0.017169172,0.97932786,0.9797309,32.38794696582923,35.845688,29.285889,13.566303333333297
101,80%)-3.6C,663,259.0,0.017306063,0.97957355,0.98004466,31.931129364440086,34.825855,29.291075,13.466881666666692
101,80%)-3.6C,663,260.0,0.017728796,0.97931772,0.97980529,31.4789829831182,36.493397,28.678467,13.478816666666535
101,80%)-3.6C,663,261.0,0.017349318,0.97932327,0.97991604,32.16422195600004,36.263294,29.589998,13.477340000000064
101,80%)-3.6C,663,262.0,0.017354285,0.97895348,0.97949576,32.443056940584086,36.616497,30.212805,13.573646666666658
101,80%)-3.6C,663,263.0,0.017591771,0.97814679,0.97839892,31.53658196948117,35.406086,27.767315,13.541326666666768
101,80%)-3.6C,663,264.0,0.017599422,0.97844225,0.97781497,31.929827512024044,36.751953,29.542194,13.64404999999994
101,80%)-3.6C,663,265.0,0.017298916,0.97802579,0.97891933,32.81818985510198,37.275612,29.746637,13.573768333333282
101,80%)-3.6C,663,266.0,0.017205916,0.97776985,0.97829092,32.7979129472616,37.293301,28.648815,13.512390000000112
101,80%)-3.6C,663,267.0,0.017723136,0.97713208,0.9775396,31.259323310061568,35.919811,28.505255,13.476675000000007
101,80%)-3.6C,663,268.0,0.017490026,0.97770721,0.97822696,32.261572612676055,36.975914,29.455496,13.459258333333128
101,80%)-3.6C,663,269.0,0.017323742,0.97627956,0.97764057,32.504939454071035,37.029449,29.302477,13.562208333333547
101,80%)-3.6C,663,270.0,0.017231002,0.97723514,0.97781163,31.87301052118227,34.949379,28.937454,13.462991666666737
101,80%)-3.6C,663,271.0,0.017966418,0.97395867,0.97728664,31.48965461569824,36.930603,28.61511,13.598911666666876
101,80%)-3.6C,663,272.0,0.017326698,0.97658956,0.97705716,32.09671107444664,36.240913,28.644377,13.48556833333326
101,80%)-3.6C,663,273.0,0.017194381,0.9766804,0.97716218,31.807384406406314,34.955727,28.816492,13.536888333333385
101,80%)-3.6C,663,274.0,0.017515972,0.97640532,0.97696584,31.30473961744297,35.538586,28.140697,13.551294999999905
101,80%)-3.6C,663,275.0,0.017623397,0.97635567,0.97690713,31.95697343699187,37.124413,29.255711,13.470908333333258
101,80%)-3.6C,663,276.0,0.017306652,0.97593814,0.97647494,32.56224019999997,36.66885,29.619274,13.55614833333287
101,80%)-3.6C,663,277.0,0.017221879,0.97600842,0.97648299,32.70848758817311,36.572105,29.994577,13.566536666666797
101,80%)-3.6C,663,278.0,0.017698169,0.97544158,0.97551203,31.6041748972251,36.086292,28.431906,13.484521666666842
101,80%)-3.6C,663,279.0,0.017388532,0.97593588,0.97620654,32.27693068093775,36.471752,29.947439,13.524210000000313
101,80%)-3.6C,663,280.0,0.017457841,0.9755007,0.97604275,32.49004457231405,36.763905,30.238607,13.471924999999949
101,80%)-3.6C,663,281.0,0.017564021,0.97527051,0.97543639,32.47353795940172,35.585686,30.761419,13.569918333333044
101,80%)-3.6C,663,282.0,0.017824704,0.97489023,0.97535706,31.775719471852593,36.913673,28.784531,13.550626666666357
101,80%)-3.6C,663,283.0,0.01737698,0.97531253,0.97574717,32.58037935233155,37.194775,29.463207,13.478369999999995
101,80%)-3.6C,663,284.0,0.017288575,0.97500378,0.97550452,32.57390674695128,37.083214,29.451368,13.469858333333104
101,80%)-3.6C,663,285.0,0.017030554,0.97412688,0.97470891,31.81278200929752,35.212666,28.12162,13.456653333333088
101,80%)-3.6C,663,286.0,0.01768842,0.97451204,0.9737941,31.840446077309245,36.716137,29.660494,13.485460000000119
101,80%)-3.6C,663,287.0,0.017504293,0.97395325,0.9745419,32.73731311419419,37.246956,30.400438,13.474833333333178
101,80%)-3.6C,663,288.0,0.017575853,0.97438866,0.97496486,32.727978721875026,38.196907,29.359766,13.4747133333333
101,80%)-3.6C,663,289.0,0.0178311,0.97368938,0.9738276,31.483127731282014,35.738949,28.223845,13.562474999999782
101,80%)-3.6C,663,290.0,0.017408812,0.97370118,0.97425914,32.186229355949905,36.249191,29.731182,13.551166666666782
101,80%)-3.6C,663,291.0,0.01754446,0.97421479,0.97459674,32.32358702982101,37.140434,29.58728,13.55012333333337
101,80%)-3.6C,663,292.0,0.017501554,0.97330439,0.97257334,32.128062722567314,36.469601,28.804846,13.485258333333089
101,80%)-3.6C,663,293.0,0.017646575,0.97186208,0.97235274,31.164308627534716,35.543484,28.55373,13.570596666666582
101,80%)-3.6C,663,294.0,0.017528249,0.97278219,0.97338164,32.30970828392481,36.871193,29.796957,13.508183333333484
101,80%)-3.6C,663,295.0,0.01728606,0.97379804,0.97435611,32.88377416986853,37.405823,29.979115,13.557866666666815
